user_id,parfum_id,rating
USER_016,b5047bdc-f492-4a37-9a82-4b30cde6b76d,4
USER_016,fe3021e4-0494-469f-abf6-542e39e62239,5
USER_016,b63dc7cb-2764-43a9-a56c-7635675c3e66,5
USER_016,6d6fe816-fc1d-4f8f-89b9-07ab6972dabc,5
USER_016,496af43c-42c3-48b3-ac92-a17585576c48,3
USER_016,cd97b924-df9a-4c93-b932-b1400633c2b2,4
USER_016,d34b4176-7f78-422d-b9fc-a0e4ae366be3,3
USER_016,d0a9b060-caad-4943-8619-4f69ead462a0,4
USER_016,40792582-9222-4007-ae67-f4534e590ce9,4
USER_016,415175cf-caae-4279-8b4d-b17abf052e9c,3
USER_017,c50a75a3-cdd2-4859-a8e9-9eb93d52f20f,5
USER_017,797a1bd0-c25f-41eb-8230-9e510393bbde,3
USER_017,5c13437f-bd01-4d5c-8c25-599a62fa4072,4
USER_017,e1db97d4-f211-4e81-9241-7af7b3149e04,5
USER_017,1779fe58-e542-42bc-b930-2a426a0aa01a,5
USER_018,01d198a6-4ee0-4d78-a04f-dfbeb6ea7dab,5
USER_018,1779fe58-e542-42bc-b930-2a426a0aa01a,4
USER_018,894a1fc0-2962-4b85-a6d8-e9a1a69a5e4b,5
USER_018,f0cda6a5-54ed-4cb9-9149-6ded535611e8,3
USER_018,1eabd500-012f-4a0e-a292-aba61e78b7ec,4
USER_019,c0fe3c48-2f7e-4fcc-a9ca-28cfa5770d7f,3
USER_019,089f7008-ebd8-40fd-82ad-75f63219c434,5
USER_019,c244b42c-cda7-46c0-b318-b4023e473aed,5
USER_019,2b811d28-587f-48e5-b2ce-b36d4a93368b,4
USER_019,7e86eacc-ea9a-430c-9d67-0149dda01cc9,5
USER_019,8d29d1b2-dfe8-4dec-97c9-e3f8142b2b8e,4
USER_019,c43bd60e-5679-4479-84c0-609fed62ea7d,5
USER_019,ffd930fc-9690-4c80-95f1-01be643ea3ab,4
USER_019,abd1695f-b65a-4f45-822d-155fe807e7b1,5
USER_019,6a9d31de-4b59-476c-bb34-18f11618c67c,4
USER_019,b63dc7cb-2764-43a9-a56c-7635675c3e66,3
USER_019,086e2b08-fb8e-484f-84ae-ce3a709e4e2d,3
USER_019,34829e48-8f75-4e64-9eb3-817a08452100,5
USER_019,f59f152f-beb1-4577-8a5c-ca568a51304f,5
USER_019,01d198a6-4ee0-4d78-a04f-dfbeb6ea7dab,5
USER_019,a8916418-ecca-4e83-bdf0-814f548ec079,5
USER_019,f9cf92f7-def8-459c-9846-d0d9a2ec0871,4
USER_019,85568f3e-8abf-45af-b0a7-b3efa57049cb,3
USER_019,a450bdb1-5828-4008-9670-64c3fc8d64ba,3
USER_019,71451b01-08ab-4ece-a026-7e009dd32f24,4
USER_020,08777825-d483-487b-b495-77ab1dda4a94,4
USER_020,53b9b357-2ccb-415a-9e21-0d37edefb337,4
USER_020,706982d2-a2ae-452e-9652-796fff740edf,5
USER_020,d72c6bba-9431-46b1-97a7-3deb28b4fc33,4
USER_020,2fcb6115-84b2-4bea-8ebd-9cad94be7cb1,4
USER_020,e0b6e605-7c16-4436-8fcd-c31a28a97341,5
USER_020,a260a07d-69f4-45ba-972c-6ae0581f09f6,3
USER_020,f4c964cf-7335-414a-9a44-67262c933376,4
USER_020,4c85f3d0-7d13-408e-978c-c7e339952137,4
USER_020,4b221d7e-b1bb-4f7c-a4b9-6ca99aff87d2,5
USER_020,1af8feff-291b-4d16-ae65-5e9d561e5a6f,3
USER_020,6f0a9d00-e7d5-436b-8d33-85471bd5047d,5
USER_020,d7798545-5ee2-4f68-8c7e-a089890bbcdd,5
USER_020,91cccd63-97c9-4271-b709-87ca4399da84,3
USER_020,19e62774-f9e7-4e35-93e4-1fa7024f847f,5
USER_020,c43bd60e-5679-4479-84c0-609fed62ea7d,5
USER_020,b0f8fa31-2fb7-4e94-b6f6-4b51a6553f7f,4
USER_021,928f8f41-9b5c-4e2c-a577-a10c102e6d10,5
USER_021,3778e2c0-a8df-4af3-8dba-41d32302ebdb,4
USER_021,7762efb5-c6dd-4613-aafe-28700856283e,4
USER_021,27259b80-83c7-47ec-9dbf-91dca41301fb,5
USER_021,d34b4176-7f78-422d-b9fc-a0e4ae366be3,3
USER_021,bd6cfd92-32a1-4c42-bad7-41adf57004a7,4
USER_021,01df5d54-c7b0-4ecc-b6b2-4428f9adab84,4
USER_021,c8739b66-d5e4-4eab-bc64-fcda1335d60d,5
USER_021,4c7d9b11-89a5-4c9c-9d12-a9d1b8f21a01,3
USER_021,4193b261-0d08-470c-800f-57f402043d4d,4
USER_021,90150466-5c65-4a6b-8a93-d9ada777b6f3,3
USER_021,b630b41a-f2bb-4a8a-837f-61f3e4883e00,5
USER_022,7fc8a0db-fed1-44c4-a181-bc72f6627808,4
USER_022,1bfc3b78-5a64-4916-a336-e172fba7a53c,5
USER_022,d4395a97-3094-43e8-abc9-a522d1b9eb86,4
USER_022,b164bede-fb90-4a36-8780-3856e0181114,3
USER_022,a174e382-ae5b-4409-b09d-25bbda35ca71,4
USER_022,56b64081-7365-45be-873c-1c410a004ee2,3
USER_022,a8916418-ecca-4e83-bdf0-814f548ec079,4
USER_022,c91ff266-cc41-430e-b109-8ad539ae9be4,4
USER_023,c7444ae7-b145-4df2-b526-40b912f47d78,3
USER_023,c049a936-c913-4c93-8e10-8a84de3538cb,5
USER_023,81c07b70-7ea2-4f9d-a6da-31bbf031f4bf,3
USER_023,8d29d1b2-dfe8-4dec-97c9-e3f8142b2b8e,4
USER_023,9e8f10c7-8a34-4d1d-b4df-82a8e6f6f103,3
USER_023,db33cbc1-fd47-4078-b876-634d99046691,5
USER_023,92aef0f3-1ed8-4e7a-892c-2ed708093715,4
USER_023,14a10b02-0596-452b-b2ed-c49de88f5545,3
USER_023,27259b80-83c7-47ec-9dbf-91dca41301fb,4
USER_023,daaed846-f832-4371-b26d-6a4c59032fe6,5
USER_023,945a46a3-93db-43cb-8c18-6da721292a79,5
USER_023,0bca4ce2-3a45-4731-8f6c-4d1fba83295d,4
USER_023,abd1695f-b65a-4f45-822d-155fe807e7b1,3
USER_023,2fcb6115-84b2-4bea-8ebd-9cad94be7cb1,5
USER_023,6a4142b4-4a1e-434d-8ad9-39943eaad4af,4
USER_023,bf877e5e-3786-46f1-b684-c8f71668c09e,4
USER_023,82eb08f0-b91a-4985-bd7c-9587cf31bafa,4
USER_024,9179cb70-dbac-4d51-8170-8174abe4d164,5
USER_024,53a95d2e-c6a3-406c-ad21-77d3ace83291,4
USER_024,6e67f7a9-ddfe-4cb2-916d-8a674372d108,5
USER_024,2d427be9-e3d8-4f93-9401-cb9206cb6a60,3
USER_024,cf0e9af3-011b-4778-bc84-bd870860dac8,5
USER_025,d7a53a8f-499a-4394-a323-499b79a48b42,3
USER_025,c910c284-4b0b-40f3-a95b-99f4136cff44,5
USER_025,8e2b0131-692f-45dc-b571-99a9e5c057a8,4
USER_025,5f11b6e6-b2c7-46a1-9950-5220e745c04b,5
USER_025,a56b4a87-4221-44d6-b193-d000d82f75c7,5
USER_025,7db2220c-3a8e-4b3f-9a6a-ad9215a7cc5c,3
USER_025,71451b01-08ab-4ece-a026-7e009dd32f24,3
USER_025,fcfe3674-3471-420d-9b5e-b3e57a203c55,5
USER_025,df060014-69d5-49ac-934e-ac140012182a,4
USER_025,b0f8fa31-2fb7-4e94-b6f6-4b51a6553f7f,4
USER_025,7d1176c3-0fd2-42b6-a7c4-eeaccc56b1dd,3
USER_026,db5fec0e-eb69-4b63-98c6-05bda0839ff6,3
USER_026,f9edbd85-3467-4563-9937-046f2169279d,4
USER_026,d6f87bb2-9d81-43f2-bdee-7ce49325ec5e,3
USER_026,7db2220c-3a8e-4b3f-9a6a-ad9215a7cc5c,4
USER_026,923d74e9-df49-4b6e-b391-2664f9b73756,4
USER_026,806166db-2058-4c7d-891a-bf14a8e06092,3
USER_026,7d81be61-f121-44be-974e-919d8f1dca9d,5
USER_026,34829e48-8f75-4e64-9eb3-817a08452100,3
USER_026,0ec55c39-129b-4681-90ad-7fbfce75fa76,5
USER_026,e4e0a445-d609-4e55-898c-e39f5d2a07d8,3
USER_026,5c13437f-bd01-4d5c-8c25-599a62fa4072,5
USER_026,08b3f87d-9505-4293-badd-e9b87a67c61c,5
USER_027,2df292db-c6bd-4ce9-8160-e64bbc20b63d,3
USER_027,12c23544-6efb-41aa-81cd-633e734507c4,4
USER_027,507e6e8a-e424-4602-9244-d9fe721b7f39,5
USER_027,0a296a2e-7a11-40dc-bfa8-fb50cbbf3bbc,4
USER_027,9553f16f-4d80-4d27-8e02-05fdb039927e,3
USER_027,2fcb6115-84b2-4bea-8ebd-9cad94be7cb1,3
USER_027,861f7fc9-fe40-4572-a718-ff6b450caffd,4
USER_027,4b221d7e-b1bb-4f7c-a4b9-6ca99aff87d2,5
USER_027,51ee4c47-eb90-4cac-9ea3-2a128e20dbaa,5
USER_027,cba57a6b-3ae8-4feb-8523-647f09833757,4
USER_027,8bab1541-346a-4395-b5fa-7d9f5abbbdc1,3
USER_027,07f27911-ee24-4b09-b92a-d8623811a7f3,3
USER_028,ed954813-c127-4150-8dd3-334f6b921830,3
USER_028,40792582-9222-4007-ae67-f4534e590ce9,4
USER_028,54059d94-8e63-4b12-9d37-ddb277d5d601,4
USER_028,c84d8e8e-d1ce-4a96-85b7-2a3e8fa15efc,4
USER_028,61b8cb2c-5420-4af2-bef1-94fcb8f3a104,4
USER_028,215fad7d-caa9-4072-a85d-09d54f4b35d6,5
USER_028,496af43c-42c3-48b3-ac92-a17585576c48,3
USER_028,4a8f2cb3-be47-4332-b776-9d3b4a5a529c,5
USER_029,b630b41a-f2bb-4a8a-837f-61f3e4883e00,5
USER_029,f3c07363-57f4-43cd-a48a-2318e9cd3377,5
USER_029,c50a75a3-cdd2-4859-a8e9-9eb93d52f20f,3
USER_029,e543678a-fd78-45cc-93a2-4ffe14e66a56,5
USER_029,43480f25-bce3-4c30-b386-8d30d21fad2b,4
USER_029,c4a4ce2d-203b-42e3-bbae-b0356fed0eda,5
USER_029,85386f6d-9de3-4a28-a0c8-fe6cf96f94d1,5
USER_029,85568f3e-8abf-45af-b0a7-b3efa57049cb,3
USER_030,8da92392-7c03-4278-8981-f4402e705811,4
USER_030,5f095a5b-ff83-4b47-8fb0-43428c1e0c13,4
USER_030,8d161090-7b0d-4f16-8574-3c7902c01c8c,4
USER_030,2b0fd5e7-75d4-4bcd-ba5a-6aa5fa6e95fc,4
USER_030,6a9d31de-4b59-476c-bb34-18f11618c67c,3
USER_030,49939518-ad10-4feb-9968-686b341e89c6,3
USER_030,53b9b357-2ccb-415a-9e21-0d37edefb337,3
USER_030,34829e48-8f75-4e64-9eb3-817a08452100,4
USER_030,bdd42946-7195-4060-ac42-8366af6c839d,3
USER_030,d72c6bba-9431-46b1-97a7-3deb28b4fc33,4
USER_030,3ed6b0a0-4e94-44e6-83b1-2c068aac232b,5
USER_031,e543678a-fd78-45cc-93a2-4ffe14e66a56,5
USER_031,fbb666c5-526a-4412-b11e-4435f2098941,4
USER_031,12ae8df3-a1b6-4f4c-802c-ac2b73f8ecdf,3
USER_031,215fad7d-caa9-4072-a85d-09d54f4b35d6,5
USER_031,1e4aefaf-c469-4e91-9dd1-827913ffaf85,3
USER_031,2f5fdaf4-c19c-420f-997b-1db23d449832,5
USER_032,01d198a6-4ee0-4d78-a04f-dfbeb6ea7dab,4
USER_032,2b9ae6c9-f0d6-4af7-bc46-42798dfa7870,3
USER_032,5ce195e7-5930-4ba6-9dd0-4d448a430e69,4
USER_032,e1db97d4-f211-4e81-9241-7af7b3149e04,3
USER_032,a8916418-ecca-4e83-bdf0-814f548ec079,5
USER_032,a4d7ea63-e65d-4181-a9f6-f1007da77de1,5
USER_032,94fd8338-a9b7-4b87-9524-f0c699e7739a,4
USER_032,cf0e9af3-011b-4778-bc84-bd870860dac8,5
USER_032,22477174-154b-4c78-80d6-46e82ed2b876,3
USER_032,7db2220c-3a8e-4b3f-9a6a-ad9215a7cc5c,4
USER_032,80bd07d8-6308-464c-85c6-a64f461bd5e7,3
USER_032,5dbe317a-e3fc-4812-86c7-ef5ac83b90fb,3
USER_032,d72c6bba-9431-46b1-97a7-3deb28b4fc33,3
USER_032,7f9dba76-1e5d-451c-aa35-b8ace8efd6f2,4
USER_032,d6f87bb2-9d81-43f2-bdee-7ce49325ec5e,3
USER_032,089f7008-ebd8-40fd-82ad-75f63219c434,4
USER_032,9e8f10c7-8a34-4d1d-b4df-82a8e6f6f103,4
USER_032,ed954813-c127-4150-8dd3-334f6b921830,4
USER_032,bbd72e96-451f-4219-82a6-fc683ecf380c,3
USER_032,8e2b0131-692f-45dc-b571-99a9e5c057a8,3
USER_033,e7d075d9-d161-4329-b8a6-cc62309b6d99,4
USER_033,e7e06e71-1972-4913-94c5-cc8cc33f063c,3
USER_033,5909e8f4-5d37-44f3-9190-fdb1914a869a,5
USER_033,14a10b02-0596-452b-b2ed-c49de88f5545,3
USER_033,d6f87bb2-9d81-43f2-bdee-7ce49325ec5e,3
USER_033,4c85f3d0-7d13-408e-978c-c7e339952137,4
USER_033,b6602b30-c80b-4e11-a175-58a851694c7b,4
USER_033,cd97b924-df9a-4c93-b932-b1400633c2b2,3
USER_033,9a0dd27b-32bc-4bc0-b503-663eec951972,4
USER_033,53cdd8ab-5c47-4c1a-86ac-c9878f216175,5
USER_033,706982d2-a2ae-452e-9652-796fff740edf,4
USER_033,5c13437f-bd01-4d5c-8c25-599a62fa4072,4
USER_033,61b8cb2c-5420-4af2-bef1-94fcb8f3a104,3
USER_033,cb9166df-592d-48bd-a5fe-01a73ae3b9ec,3
USER_033,fbb666c5-526a-4412-b11e-4435f2098941,5
USER_033,a56b4a87-4221-44d6-b193-d000d82f75c7,5
USER_033,c9a08121-a901-4c43-bd3c-585c31669c80,3
USER_034,5f095a5b-ff83-4b47-8fb0-43428c1e0c13,5
USER_034,4a48db01-bd16-428f-b6e6-3dafe754f535,5
USER_034,d99d79de-2e6d-4088-ac40-5890eeec0168,5
USER_034,7e86eacc-ea9a-430c-9d67-0149dda01cc9,5
